timestamp,source_key,source,title,url,matched_keywords,region,published_date,content,source_type,ner_locations,ner_actors,perpetrator,victim_target,claimed_by,granular_incident_type,casualties_killed,casualties_injured,final_risk_score,final_risk_level,incident_type,classified_at,ner_state_actors,llm_enhanced
2026-06-10T15:49:09.295577,greater_kashmir,Greater Kashmir,Army Bomb Disposal Squad destroys explosive shell in Rajouri’s Nowshera,https://www.greaterkashmir.com/pir-panjal/army-bomb-disposal-squad-destroys-explosive-shell-in-rajouris-nowshera-12020012,"['explosive', 'rajouri']",jk,2026-06-10,"00:00/ 00:00
Security forces on Tuesday morning destroyed a High Explosive (HE) shell recovered from Makri village of Nowshera sub-division in Rajouri district.
The explosive shell was detected in the area on Monday following which security forces immediately cordoned off the locality and launched necessary safety measures.
On Tuesday, the Bomb Disposal Squad of the Indian Army carried out a controlled destruction operation and safely neutralised the shell.
The timely detection and disposal of the explosive device helped avert a possible mishap in the area, ensuring the safety of local residents.",rss,['Rajouri'],[],[],[],[],IED/Explosion,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-10T15:49:09.329848,[],
2026-06-12T21:04:24.079619,greater_kashmir,Greater Kashmir,"Burglars strike in Sopore; three houses targeted, cash and valuables stolen",https://www.greaterkashmir.com/kashmir/burglars-strike-in-sopore-three-houses-targeted-cash-and-valuables-stolen-12029397,['sopore'],jk,2026-06-12,"Sopore, June 12: Burglars targeted three residential houses during the intervening night of Wednesday and Thursday, decamping with cash, gold ornaments and other valuables.
According to reports, unidentified burglars broke into the house of Mohammad Ramzan Bhat in Mumkak Mohalla, Sopore, and allegedly stole gold ornaments worth several lakhs of rupees along with cash. The family discovered the theft in the morning and immediately informed the police.
In a similar incident, burglars struck the residence of Ghulam Nabi Kanjwal in Baghat, Sopore, where cash and valuables were reportedly stolen. Another burglary was reported from the house of Feeroz Ahmad Shoosha in Sangrampora, Sopore, where thieves allegedly entered the premises and fled with household valuables.
The incidents have triggered concern among local residents, who expressed apprehension over the increasing number of thefts and burglaries during night hours. Residents urged the authorities to strengthen night patrolling and take effective measures to ensure the safety and security of people and their property.
Meanwhile, police have taken cognisance of the incidents and launched an investigation. Search operations have been initiated to trace the burglars. Officials said efforts are underway to identify and apprehend those involved in the thefts.
Police have assured the public that all aspects of the cases are being thoroughly investigated and that the culprits will be brought to justice.",rss,['Sopore'],[],[],[],[],Search Operation,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-12T21:04:24.166647,[],
2026-06-12T21:06:53.850953,,Greater Kashmir,Amarnath Yatra: DIG DKR reviews security scenario inRamban,https://www.greaterkashmir.com/security/amarnath-yatra-dig-dkr-reviews-security-scenario-inramban-12029054,['ramban'],jk,,"Ramban, Jun 11: Deputy Inspector General of Police, DKR range, Sargun Shukla on Thursday chaired a high-level security review meeting at the District Police Office Ramban to assess the prevailing security situation, law and order arrangements, and preparedness for the forthcoming Amarnath Yatra (SANJY) 2026.
SSP Ramban Arun Gupta welcomed the participants, which included officers from the Army, CRPF, Police, CISF, BSF, SSB, IB, CID, Traffic Police, and Civil Administration.
The meeting began with a detailed and insightful presentation by Deputy Commissioner Ramban, Mohammad Alyas Khan, who attended as a special invitee and briefed the gathering on arrangements and planning for SANJY 2026.
This was followed by a comprehensive review of the security measures being undertaken by the district police to ensure smooth and incident-free Yatra proceedings. Representatives of various agencies appraised the DIG of their respective preparations.
DIG Sargun Shukla emphasized the importance of coordinated efforts among all security and civil agencies and urged the District Administration to ensure adequate accommodation and logistical support for deployed forces.
Detailed deliberations were held on intelligence inputs and anti-militancy operations
Highway security and Yatra convoy movement, disaster preparedness and contingency planning
Traffic regulation and inter-agency coordination, security arrangements along NH-44and anti-sabotage checks at vulnerable locations
Preparedness for landslides and road accidents in view of the monsoon season
The DIG stressed maintaining a high state of alertness, round-the-clock area domination, and strengthening the counter-infiltration grid in upper reaches. She directed officers to ensure seamless synergy among stakeholders for the peaceful conduct of the Yatra and overall maintenance of law and order.
She further instructed CAPF officers to ensure that personnel deployed for Yatra duties are properly familiarized and acclimatized to their areas of responsibility well before the commencement of the pilgrimage. Security personnel were also cautioned against honey-trap tactics and deceptive methods used by adversarial elements to extract sensitive information.
The DIG highlighted the need to activate source networks, conduct surprise nakas, ensure proper briefing of personnel, and maintain troop welfare and morale. Appreciating the preparedness and proactive measures undertaken by District Police Ramban, she observed that the district police have remained on point regarding Yatra preparations and stressed that the same momentum must be sustained.
While interacting with field officers, Shukla underscored the importance of humane policing and directed all agencies to ensure compassion while dealing with pilgrims and tourists traveling on the National Highway.
Brig. Ajay Paul Singh, Commander 11 Sector RR, also a special invitee, shared a brief overview of the Army’s preparedness for the Yatra.
Participants
The meeting witnesse",playwright,['Ramban'],[],[],[],[],Border Infiltration,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-12T21:06:54.165231,"['SSB', 'RR', 'CAPF', 'CISF', 'BSF', 'CRPF']",
2026-06-13T00:02:20.782197,greater_kashmir,Greater Kashmir,"Live artillery shell recovered from field along IB in JK's Samba, defused safely",https://www.greaterkashmir.com/security/live-artillery-shell-recovered-from-field-along-ib-in-jks-samba-defused-safely-12032530,['samba'],jk,2026-06-12,"Jammu, Jun 12:
Live artillery shell recovered from field along IB in JK's Samba, defused safely
A live artillery shell found in an agricultural field along the International Border (IB) in Samba district of Jammu and Kashmir was defused safely by a bomb disposal squad on Friday, officials said.
According to the officials, a farmer spotted the shell while working in his field in Chalyari village and immediately alerted police.
Acting swiftly on the information, police and Border Security Force teams rushed to the spot, secured the area and took possession of the shell, they said.
A bomb disposal squad was subsequently called in to handle the unexploded shell. Following standard operating procedures and safety protocols, the squad shifted the shell to a secure location, where it was successfully defused without any incident, they added.",rss,"['Samba', 'Jammu']",[],[],[],[],IED/Explosion,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-13T00:02:20.823477,[],
2026-06-13T14:49:47.769028,greater_kashmir,Greater Kashmir,"Three missing minor girls traced within hours in Anantnag, all safe: Police",https://www.greaterkashmir.com/kashmir/three-missing-minor-girls-traced-within-hours-in-anantnag-all-safe-police-12033902,['anantnag'],jk,2026-06-13,"Srinagar, June 13: Anantnag Police on Saturday traced three minor girls who had gone missing from the Brakpora area of south Kashmir’s Anantnag district, officials said.
The girls, residents of Nunwani village in Brakpora, were reported missing on Friday evening, prompting concern among their families and local residents. Soon after receiving the information, police launched a search operation and formed teams to trace their whereabouts.
According to Anantnag Police, the three minors were successfully traced within hours through swift and coordinated efforts by police teams.
“All three missing minor girls have been traced and are safe. They will be handed over to their families after completion of the required legal formalities,” a police spokesperson said.
Taking immediate cognizance of the matter, and under the close supervision of the SSP Anantnag, multiple police teams were constituted and a coordinated search operation was launched. Through sustained efforts, technical assistance, and ground-level verification, the police teams succeeded in tracing all three girls within hours, he said.
All three girls were found safe and in good health. After completion of the necessary legal formalities, they were handed over to their respective legal heirs.
Police said the prompt response and coordinated action by the teams on the ground ensured the quick recovery of the girls.",rss,"['Anantnag', 'Srinagar']",[],[],[],[],Search Operation,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-13T14:49:47.870229,[],
2026-06-13T14:49:48.240993,greater_kashmir,Greater Kashmir,Three minor girls reported missing from Anantnag's Brakpora area,https://www.greaterkashmir.com/kashmir/three-minor-girls-reported-missing-from-anantnags-brakpora-area-12033600,['anantnag'],jk,2026-06-13,"Anantnag, June 13: Three minor girls from Nunwani village in the Brakpora area of south Kashmir's Anantnag district have been reported missing, officials and locals said on Saturday.
The girls, all residents of Nunwani village, reportedly went missing between 5:30 pm and 6:30 pm on Friday, triggering a search operation by police and local volunteers. One of the girls is 13 years old, while the other two are aged 8.
Soon after the families reported the matter, police launched efforts to trace the missing girls, while local residents also joined the search operation.
The families have appealed to the public to share any information that could help in locating the girls.
Anyone with information about their whereabouts may contact the family members on 9797147730 or 6005744659.
Police have taken cognisance of the matter, and further investigation is underway.",rss,['Anantnag'],[],[],[],[],Search Operation,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-13T14:49:48.319077,[],
2026-06-04T13:21:25.110728,greater_kashmir,Greater Kashmir,"Congress holds bicycle rally against price rise, inflation in Srinagar",https://www.greaterkashmir.com/srinagar/congress-holds-bicycle-rally-against-price-rise-inflation-in-srinagar-11999249,['srinagar'],jk,2026-06-04,"Srinagar, Jun 3: On the directions of JKPCC President Tariq Hameed Karra, Youth Congress Srinagar organised a unique bicycle protest against rising inflation and the unprecedented increase in the prices of essential commodities.
The protest was led by Youth Congress Srinagar President Yasir Mandoo, who rode a bicycle from Karan Nagar to the JKPCC Headquarters at Lal Chowk via the New Secretariat, Srinagar, to highlight the growing economic burden on common people. The protest was joined by Ashrat Yousuf Mir, Mehraj Din Khan, Musadiq Mehraj, Syed Iqbal, Mohsin Wani, Waseem Ahmad and other Youth Congress activists, who participated in large numbers and raised slogans against inflation and anti-people economic policies.
As per a press release, speaking on the occasion, Yasir Mandoo said that soaring prices of essential commodities, fuel, cooking gas and other daily necessities have made life increasingly difficult for ordinary citizens. He said the Youth Congress has taken the fight of the common man to the streets and will continue to raise its voice against policies that have pushed people into economic distress. ""The common man is struggling to make ends meet while the government remains indifferent to the hardships faced by the people. Through this bicycle protest, we seek to draw attention to the issue of inflation and demand immediate measures to provide relief to the masses,"" he said.
The Youth Congress leaders reiterated their commitment to continue peaceful and democratic protests until effective steps are taken to control inflation and address the concerns of the people.",rss,['Srinagar'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-09T14:27:36.323447,[],True
2026-06-06T17:56:33.451781,greater_kashmir,Greater Kashmir,"Tanvir Sadiq on Statehood protest, opposition criticism and Dachigam huddle | GKTV",https://www.greaterkashmir.com/videos/tanvir-sadiq-on-statehood-protest-opposition-criticism-and-dachigam-huddle-gktv-12008587,['protest'],jk,2026-06-06,"00:00/ 00:00
In an exclusive conversation with GK Digital Lead Wahid Bukhari, National Conference Chief spokesperson and MLA Zadibal, Tanvir Sadiq, responds to key questions surrounding the recent legislature party meeting chaired by Chief Minister Omar Abdullah at Dachigam.
He discusses the purpose and outcomes of the meeting, the government's governance agenda, restoration of statehood, relations with the Lieutenant Governor's administration, opposition criticism, and the roadmap ahead for Jammu and Kashmir.",rss,['Jammu'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-09T14:27:36.347833,[],True
2026-06-07T13:56:03.626288,greater_kashmir,Greater Kashmir,Opposition to be invited to join NC MLAs’ symbolic protest at Jantar Mantar: DyCM,https://www.greaterkashmir.com/politics/opposition-to-be-invited-to-join-nc-mlas-symbolic-protest-at-jantar-mantar-dycm-12009843,['protest'],jk,2026-06-07,"Deputy Chief Minister Surinder Choudhary on Saturday asserted that all the opposition parties, including J&K BJP, would be appealed to join the proposed symbolic protest of National Conference (NC) MLAs at Jantar Mantar in the union capital, on the opening day of the Monsoon session of the Parliament, seeking statehood.
He was responding to media queries after visiting the historic Mubarak Mandi heritage complex preceded by inspection of Jeevan Nagar-Digiana bridge project at Satwari.
With regard to a question about the purported statement of the Chief Minister Omar Abdullah that he was willing to step down if all parties came together on this issue, the Deputy Chief Minister asserted that he (CM) could not take any such decision unilaterally.
“Though I have not seen this statement yet going by your (media’s) version, I need to assert that any such decision is taken only by the party. Only the party, under the leadership of the NC president Dr Farooq Abdullah, can take any such call and not Omar as he (Omar) is the Chief Minister. The Party president will decide if the Chief Minister Omar Abdullah has to stay in government or not,” Choudhary said.
In response to a question about the deliberations made during Dachigam meeting, he said, “The National Conference leadership has decided that an appeal will be made to all the opposition parties, including the Bharatiya Janata Party (BJP) of J&K to join our MLAs’ symbolic protest at Jantar Mantar to express our resentment against the Government of India for not keeping its promise to restore statehood to J&K.”
Taking a dig at the opposition parties, mainly BJP, Choudhary stated if they (opposition MLAs) did not join NC in protest at Jantar Mantar, it would become explicitly clear that they were against the interests of Jammu or for that matter entire J&K.
“It will expose them to the fact that they don’t want employment for their children. They don’t want to redress their grievances. The absence of statehood obstructs governance. Our hands remain tied and we cannot take decisions in the interests of the state. As NC spokesperson, after the Dachigam meeting, had specified that the major decision pertained to symbolic protest in the union capital. We will go there and tell everyone that the Centre has not kept its promise made to J&K people regarding statehood,” he said.
The Deputy Chief Minister said that a roadmap in this connection was chalked out by the party president. “The very first step of that roadmap is the symbolic protest of NC MLAs at Jantar Mantar,” he said.
He tried to downplay the allegations that the Ministers from Jammu faced music during the Dachigam meeting. “As Deputy Chief Minister, I will always remain indebted to my party leadership for choosing me for this job. I will always try to live up to the expectations of the party leadership and will do my duties with dedication and honesty,” Choudhary said.
In the same breath, he said that the people of Jammu, all sections of its society, would have to identify their emergent, critical issues and take a stand. “They – people from Jammu province- will have to fight without depending upon a political party if they really want to address all their issues, including the employment for their children. Jammu has always struggled for its rights not under a political party but under the ambit of an amalgamation of Chamber, lawyers, transporters, members of civil society and other sections,” the Deputy Chief Minister said, while aiming an oblique barb at the BJP.
When asked about the party MLAs expressing their anger during the Dachigam meeting, he said that the resentment among the MLAs was not an unusual phenomenon.
“It is a common phenomenon. It happens with every party, including BJP and every government. One should not read much into it as the party is also like a family,” Choudhary said.
At Mubarak Mandi, he assessed its ongoing restoration and development works and also reviewed the restoration of damaged wall and lawns o",rss,['Jammu'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-09T14:27:36.511051,[],True
2026-06-08T16:31:19.332450,greater_kashmir,Greater Kashmir,Leaders across party lines join Pulwama farmers in paddy sowing protest,https://www.greaterkashmir.com/videos/leaders-across-party-lines-join-pulwama-farmers-in-paddy-sowing-protest-12013943,"['pulwama', 'protest']",jk,2026-06-08,VideosLeaders across party lines join Pulwama farmers in paddy sowing protestbyGK Video DeskbyGK Video Desk 08 Jun 2026 15:27 IST Link copied!Copy failed!byGK Video DeskbyGK Video Desk 08 Jun 2026 15:27 IST Link copied!Copy failed!AdvertismentRelated ArticlesAdvertisment Read the Next Article,rss,['Pulwama'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-09T14:27:36.528635,[],True
2026-06-09T15:50:38.475713,greater_kashmir,Greater Kashmir,Political rivals unite to defend farmers in Pulwama land row,https://www.greaterkashmir.com/kashmir/political-rivals-unite-to-defend-farmers-in-pulwama-land-row-12016261,['pulwama'],jk,2026-06-09,"Pulwama, Jun 8: In a rare display of political unity, leaders from rival political parties on Monday joined farmers in transplanting paddy in the Padgampora-Dangarpora area of south Kashmir’s Pulwama district, expressing solidarity with cultivators who claim they are being prevented from farming land their families have tilled for generations.
Leaders of the People’s Democratic Party (PDP) and the National Conference (NC) drove tractors and worked alongside farmers amid an ongoing dispute over the ownership of the land. The farmers allege that revenue officials recently informed them that the land belongs to the government and that cultivation would no longer be permitted.
PDP legislator Waheed Ur Rehman Parra and National Conference leader Mukhtar Ahmad Bandh, accompanied by party workers and supporters, entered the fields and participated in paddy transplantation alongside local residents. The unusual scene saw political workers and farmers operating tractors and sowing paddy saplings in a symbolic show of support for the affected families.
“These families have been cultivating this land for generations. Suddenly, they are being told that the land belongs to the government,” Parra told reporters at the site.
He alleged that fertile agricultural land was increasingly being diverted for construction and other non-agricultural purposes.
“At a time when Jammu and Kashmir is facing environmental challenges and unemployment among youth remains high, taking away agricultural land will push our youth into drugs and depression,” he said.
Parra stressed that agricultural land in the region must be protected and preserved for farming activities and asserted that authorities would not be allowed to deprive people of their farmland.
“We have decided not to allow the government to touch our agricultural land,” he added.
National Conference leader Mukhtar Ahmad Bandh also extended support to the farmers and maintained that the issue transcended political affiliations.
“We came here to support the farmers and there is no politics in it,” said Bandh, who was also seen transplanting paddy in the fields.
He urged the authorities to utilise barren land for construction purposes instead of fertile agricultural land.
“Sheikh Mohammad Abdullah carried out radical land reforms by putting an end to the feudal system. Now the time has come to end the rule of the ‘government feudal lords’ as well,” he said.
PDP leader Iltija Mufti also visited the village and interacted with farmers. She accused the Jammu and Kashmir administration of attempting to take over around 2,000 kanals of fertile agricultural land in Dangerpora village and alleged that authorities were using police pressure to suppress local opposition.
In a post on X, Mufti claimed that the Revenue Department was trying to “snatch” land from families who have cultivated paddy fields in the area for generations. She further alleged that police were threatening protesters with detention under the Public Safety Act (PSA).
“Revenue Department is trying to snatch 2000 kanals of fertile agricultural land in Dangerpora Pulwama from poor families who’ve cultivated paddy here since centuries,” Mufti wrote on X.
Drawing a comparison with the Sidhra land dispute, she alleged that law enforcement agencies were being misused against residents resisting the move.
Mufti also criticised the Omar Abdullah-led government, alleging that it had failed to protect people’s land rights.
“Kashmir’s land belongs to its people,” she said, adding that the policies being pursued could render many residents “landless and homeless.”
BJP leader Arshad Bhat and Justice and Development Front (JDF) leader Dr Talat, representing the breakaway faction of Jamaat-e-Islami, also joined the farmers in the fields and expressed support for their cause.
Officials were not immediately available for comment on the allegations made by the farmers and political leaders.",rss,"['Jammu', 'Pulwama']",[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-09T15:50:38.698949,[],
2026-06-09T15:50:38.791730,greater_kashmir,Greater Kashmir,CM Omar asks INDIA bloc to join NC’s J&K statehood restoration protest in Delhi,https://www.greaterkashmir.com/politics/cm-omar-asks-india-bloc-to-join-ncs-jk-statehood-restoration-protest-in-delhi-12016256,['protest'],jk,2026-06-09,"New Delhi, Jun 8: Jammu and Kashmir Chief Minister Omar Abdullah on Monday sought the support of opposition parties for the National Conference’s proposed protest in Delhi demanding restoration of statehood to the Union Territory.
The National Conference (NC) said that Abdullah invited INDIA bloc constituents to join the agitation during a meeting of the opposition alliance here.
Abdullah raised the issue at the INDIA bloc meeting and informed leaders about the party’s planned protest in the national capital, the NC said.
“In the INDIA bloc meeting held today, CM Omar Abdullah asked all the participants to join JKNC when we come to Delhi to protest for the restoration of statehood. He also informed them that we would be writing to each of them individually as well,” the party said in a post on X.
The NC had last week announced that its legislature party would stage a protest in New Delhi on the first day of the forthcoming Monsoon session of Parliament, pressing for the immediate restoration of statehood and constitutional guarantees for Jammu and Kashmir.
The issue pertains to Jammu and Kashmir’s reorganisation in August 2019, when the erstwhile state was bifurcated and downgraded into two Union Territories – Jammu and Kashmir, and Ladakh.
Abdullah raised the matter at the meeting of INDIA bloc leaders held at the Constitution Club here, where opposition parties discussed a range of political and public issues and stressed the need for greater unity against the BJP.
The NC’s announcement of a Delhi protest comes amid growing pressure on the party over the demand for restoration of statehood and special status, and follows the Centre’s engagement with groups in Ladakh seeking constitutional safeguards and statehood for the Union Territory.
In the Monday’s meeting, Abdullah urged opposition parties to look ahead to the 2029 Lok Sabha elections and emphasised that the Congress was the “glue” holding the INDIA bloc together.
The opposition alliance also decided to write to the Chief Justice of India on the issue of Special Intensive Revision (SIR) exercise and alleged “vote loot”, while unanimously demanding the resignation of Union Education Minister Dharmendra Pradhan over the NEET-CBSE row.
The alliance further decided to hold meetings every two months, with the next gathering scheduled in Hyderabad in August, while continuing coordination during the upcoming Monsoon session of Parliament.
The meeting was attended by leaders of 22 opposition parties, including Sonia Gandhi, Rahul Gandhi and Mallikarjun Kharge of the Congress, Mamata Banerjee and Abhishek Banerjee of the Trinamool Congress, Akhilesh Yadav of the Samajwadi Party, Tejashwi Yadav of the RJD, Abdullah, Mehbooba Mufti of the PDP, and leaders of Left parties.",rss,['Jammu'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-09T15:50:38.920667,[],
2026-06-10T15:49:07.432367,greater_kashmir,Greater Kashmir,Women protest against acute water shortage in Sopore,https://www.greaterkashmir.com/kashmir/women-protest-against-acute-water-shortage-in-sopore-12020072,"['protest', 'sopore']",jk,2026-06-10,"Residents, particularly women, from several localities of Sopore town including Sangrampora, Mumkak, Khwaja Gilgit, and Khushal Matoo on Tuesday staged a protest against the Jal Shakti Department, alleging that they have been deprived of adequate drinking water supply for the past one month.
The protesting women while blocking the road at busy Shah Dargah chowk here in Sopore, affecting halt of trafficular movement for an hour, they expressed strong resentment over the prolonged water crisis, stating that the department has failed to ensure regular water supply despite repeated requests and complaints from the affected residents.
Raising slogans against the authorities, they demanded immediate restoration of drinking water facilities in their areas.
The protesters said that due to the persistent shortage, they are being forced to fetch water from nearby rivers and other unsafe sources, which are unfit for human consumption. They warned that the use of contaminated water poses serious health risks and could lead to the outbreak of water-borne diseases, especially among children and elderly people.
“We have no option but to collect water from the river. The water is not safe for drinking and is causing serious concerns about the health of our families. Our children are particularly vulnerable to water-borne diseases,” the protesting women said. They further alleged that despite approaching the concerned officials of the Jal Shakti Department on several occasions, no concrete steps have been taken to resolve the issue. “We have repeatedly brought the matter to the notice of the department, but our grievances have fallen on deaf ears,” they added. The residents appealed to the District Administration Baramulla and senior officials of the Jal Shakti Department to intervene and address their genuine demand without further delay. They said that the people of these localities have been suffering immensely due to the water crisis and can no longer endure the hardships caused by the lack of a basic necessity. The protesters warned that if the issue remains unresolved, they may be compelled to intensify their agitation in the coming days.",rss,"['Sopore', 'Baramulla']",[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-10T15:49:07.547199,[],
2026-06-10T15:49:07.773971,greater_kashmir,Greater Kashmir,Reported killings in PoJK | Peaceful protest held outside UNO office Srinagar,https://www.greaterkashmir.com/kashmir/reported-killings-in-pojk-peaceful-protest-held-outside-uno-office-srinagar-12020056,"['srinagar', 'protest']",jk,2026-06-10,"00:00/ 00:00
A peaceful protest was held outside the UNO Office in Srinagar, condemning the reported killing of innocent civilians in Pakistan-occupied Kashmir (PoJK).
The protesters urged the international community and the United Nations to take notice of the situation, ensure accountability, and uphold the rights and safety of civilians, said a press release.",rss,['Srinagar'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-10T15:49:07.800096,[],
2026-06-12T21:04:31.440742,greater_kashmir,Greater Kashmir,Residents protest discontinuation of smart bus service in Pulwama villages,https://www.greaterkashmir.com/kashmir/residents-protest-discontinuation-of-smart-bus-service-in-pulwama-villages-12029067,"['protest', 'pulwama']",jk,2026-06-12,"Pulwama, Jun 11: Residents of several villages in south Kashmir's Pulwama district have expressed resentment over the discontinuation of the smart bus service, saying its absence has caused considerable inconvenience to commuters, particularly students, patients and daily wage earners.
Residents protest discontinuation of smart bus service in Pulwama villages
00:00/ 00:00
Advertisment
Advertisment",rss,['Pulwama'],[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-12T21:04:31.464844,[],
2026-06-13T05:38:33.817774,greater_kashmir,Greater Kashmir,J&K Government orders enquiry into death of patient at GMC Rajouri,https://www.greaterkashmir.com/pir-panjal/jk-government-orders-enquiry-into-death-of-patient-at-gmc-rajouri-12032726,['rajouri'],jk,2026-06-12,"Rajouri, Jun 12: The Jammu and Kashmir Government has ordered a detailed inquiry into the recent death of a patient at Government Medical College (GMC) and Associated Hospital Rajouri.
The Health and Medical Education Department, through a government order, has constituted a three-member inquiry committee to examine the circumstances leading to the incident and ensure a fair, objective and transparent investigation.
The committee will be headed by Prof (Dr) Pramod Kalsotra, Principal, Government Medical College Udhampur, while Prof (Dr) Abdul Gani from the Department of Orthopaedics, GMC Jammu and Dr Narinder Bhutial, Medical Superintendent, Government Gandhi Nagar Hospital Jammu, have been appointed as members.
As per the order, the committee will examine all facts related to the incident, look into allegations raised by the family of the deceased, scrutinise the treatment provided by the medical staff and verify whether prescribed clinical guidelines were followed.
The panel has also been tasked with determining if any negligence, omission or deviation from standard medical practices occurred during the treatment and to fix responsibility, if any, for lapses in medical services.
The enquiry committee will submit its detailed report along with documentary evidence to the Administrative Department within two weeks from the issuance of the order.
The authorities of GMC Rajouri have been directed to extend full cooperation and provide all required records and documents to the committee for the investigation.
The case pertains to death of a patient namely Nusrat Jahan from Mohra village of Kotranka who delivered a baby after surgical procedure in GMC Associated Hospital Rajouri but her health deteriorated allegedly after she was administered an injection of anti-biotics with family alleging medico negligence.
Earlier, on Friday, local youth of Rajouri held a protest demonstration in Rajouri demanding steps for improvement of healthcare services in the hospital of Rajouri.
The youth stated that GMC Associated Hospital Rajouri is a vital health institute but services are not satisfactory and should immediately be improved.",rss,"['Udhampur', 'Rajouri', 'Jammu']",[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-13T05:38:34.302868,[],
